species,velocity,log.velocity
Hypochaeris glabra,0.93,-0.031517051
Juncus atratus,0.93,-0.031517051
Juncus atratus,0.93,-0.031517051
Juncus capitatus,0.93,-0.031517051
Leontodon autumnalis,0.93,-0.031517051
Leontodon taraxacoides subsp. taraxacoides,0.93,-0.031517051
Parnassia palustris,0.93,-0.031517051
Parnassia palustris,0.93,-0.031517051
Parnassia palustris,0.93,-0.031517051
Rhododendron ponticum,0.93,-0.031517051
Spergularia echinosperma,0.93,-0.031517051
Spergularia echinosperma,0.93,-0.031517051
Hieracium alpinum,0.92936,-0.031816024
Achillea atrata,0.92424,-0.03421524
Betula pubescens,0.92,-0.036212173
Calamagrostis arundinacea,0.92,-0.036212173
Centaurium pulchellum,0.92,-0.036212173
Crepis paludosa,0.92,-0.036212173
Holcus lanatus,0.92,-0.036212173
Hordeum jubatum,0.92,-0.036212173
Hypochaeris glabra,0.92,-0.036212173
Illecebrum verticillatum,0.92,-0.036212173
Juncus articulatus,0.92,-0.036212173
Juncus capitatus,0.92,-0.036212173
Picris hieracioides,0.92,-0.036212173
Potentilla erecta,0.92,-0.036212173
Radiola linoides,0.92,-0.036212173
Radiola linoides,0.92,-0.036212173
Rhododendron ponticum,0.92,-0.036212173
Rumex thyrsiflorus,0.92,-0.036212173
Sagina apetala,0.92,-0.036212173
Saxifraga stellaris,0.92,-0.036212173
Scorzonera austriaca,0.92,-0.036212173
Scorzonera laciniata,0.92,-0.036212173
Spergularia echinosperma,0.92,-0.036212173
Spergularia echinosperma,0.92,-0.036212173
Spergularia echinosperma,0.92,-0.036212173
Spergularia echinosperma,0.92,-0.036212173
Spergularia media,0.92,-0.036212173
Ailanthus altissima,0.91,-0.040958608
Calamagrostis canescens,0.91,-0.040958608
Calamagrostis canescens,0.91,-0.040958608
Carduus crispus,0.91,-0.040958608
Carduus crispus,0.91,-0.040958608
Chamomilla recutita,0.91,-0.040958608
Erica tetralix,0.91,-0.040958608
Erica tetralix,0.91,-0.040958608
Gentiana asclepiadea,0.91,-0.040958608
Hieracium laevigatum,0.91,-0.040958608
Juncus conglomeratus,0.91,-0.040958608
Leontodon autumnalis,0.91,-0.040958608
Leontodon taraxacoides subsp. taraxacoides,0.91,-0.040958608
Parnassia palustris,0.91,-0.040958608
Pulsatilla pratensis,0.91,-0.040958608
Radiola linoides,0.91,-0.040958608
Serratula tinctoria,0.91,-0.040958608
Spergularia echinosperma,0.91,-0.040958608
Spergularia echinosperma,0.91,-0.040958608
Spergularia media,0.91,-0.040958608
Spergularia media,0.91,-0.040958608
Valeriana officinalis,0.91,-0.040958608
Acer campestre,0.9,-0.045757491
Betula nana,0.9,-0.045757491
Calamagrostis arundinacea,0.9,-0.045757491
Calamagrostis arundinacea,0.9,-0.045757491
Calamagrostis canescens,0.9,-0.045757491
Centranthus ruber,0.9,-0.045757491
Cirsium vulgare,0.9,-0.045757491
Daucus carota,0.9,-0.045757491
Eupatorium cannabinum,0.9,-0.045757491
Illecebrum verticillatum,0.9,-0.045757491
Juncus squarrosus,0.9,-0.045757491
Lactuca virosa,0.9,-0.045757491
Leontodon hispidus,0.9,-0.045757491
Leontodon hispidus,0.9,-0.045757491
Leontodon taraxacoides subsp. taraxacoides,0.9,-0.045757491
Linaria vulgaris,0.9,-0.045757491
Parnassia palustris,0.9,-0.045757491
Parnassia palustris,0.9,-0.045757491
Parnassia palustris,0.9,-0.045757491
Picris hieracioides,0.9,-0.045757491
Saxifraga granulata,0.9,-0.045757491
Spergularia echinosperma,0.9,-0.045757491
Spergularia echinosperma,0.9,-0.045757491
Spergularia media,0.9,-0.045757491
Agrostis capillaris,0.89,-0.050609993
Aster amellus,0.89,-0.050609993
Carduus crispus,0.89,-0.050609993
Gentiana asclepiadea,0.89,-0.050609993
Gentiana asclepiadea,0.89,-0.050609993
Gentiana asclepiadea,0.89,-0.050609993
Hypochaeris glabra,0.89,-0.050609993
Jasione montana,0.89,-0.050609993
Juncus capitatus,0.89,-0.050609993
Juncus capitatus,0.89,-0.050609993
Leontodon autumnalis,0.89,-0.050609993
Leontodon autumnalis,0.89,-0.050609993
Sagina apetala,0.89,-0.050609993
Sagina procumbens,0.89,-0.050609993
Saxifraga bryoides,0.89,-0.050609993
Spergularia echinosperma,0.89,-0.050609993
Spergularia rubra,0.89,-0.050609993
Veronica beccabunga,0.89,-0.050609993
Doronicum grandiflorum,0.88786,-0.051655509
Saxifraga tridactylites,0.88513,-0.052992939
Hieracium intybaceum,0.8837,-0.053695145
Drosera rotundifolia,0.88,-0.055517328
Erica tetralix,0.88,-0.055517328
Eupatorium cannabinum,0.88,-0.055517328
Galinsoga ciliata,0.88,-0.055517328
Hypochoeris radicata,0.88,-0.055517328
Illecebrum verticillatum,0.88,-0.055517328
Juncus anceps,0.88,-0.055517328
Juncus anceps,0.88,-0.055517328
Juncus capitatus,0.88,-0.055517328
Juncus conglomeratus,0.88,-0.055517328
Parnassia palustris,0.88,-0.055517328
Sagina procumbens,0.88,-0.055517328
Sagina procumbens,0.88,-0.055517328
Sagina procumbens,0.88,-0.055517328
Scorzonera laciniata,0.88,-0.055517328
Spergularia echinosperma,0.88,-0.055517328
Spergularia media,0.88,-0.055517328
Spergularia media,0.88,-0.055517328
Glyceria maxima,0.87704,-0.056980599
Holcus lanatus,0.875,-0.057991947
Geum reptans,0.87388,-0.0585482
Oxyria digyna,0.87357,-0.058702289
Acer platanoides,0.87,-0.060480747
Acer platanoides,0.87,-0.060480747
Arabis pumila,0.87,-0.060480747
Aster amellus,0.87,-0.060480747
Aster tripolium,0.87,-0.060480747
Centranthus ruber,0.87,-0.060480747
Centranthus ruber,0.87,-0.060480747
Erica tetralix,0.87,-0.060480747
Eupatorium cannabinum,0.87,-0.060480747
Galinsoga ciliata,0.87,-0.060480747
Gentiana asclepiadea,0.87,-0.060480747
Gratiola officinalis,0.87,-0.060480747
Hieracium laevigatum,0.87,-0.060480747
Hieracium sabaudum,0.87,-0.060480747
Humulus lupulus,0.87,-0.060480747
Juncus capitatus,0.87,-0.060480747
Juncus capitatus,0.87,-0.060480747
Juncus capitatus,0.87,-0.060480747
Juncus conglomeratus,0.87,-0.060480747
Leontodon hispidus,0.87,-0.060480747
Leontodon hispidus,0.87,-0.060480747
Parnassia palustris,0.87,-0.060480747
Sagina nodosa,0.87,-0.060480747
Sagina procumbens,0.87,-0.060480747
Scorzonera laciniata,0.87,-0.060480747
Scorzonera laciniata,0.87,-0.060480747
Senecio inaequidens,0.87,-0.060480747
Senecio incanus,0.86847,-0.061245179
Aster tripolium,0.86,-0.065501549
Aster tripolium,0.86,-0.065501549
Aster tripolium,0.86,-0.065501549
Centaurium pulchellum,0.86,-0.065501549
Centaurium pulchellum,0.86,-0.065501549
Crepis biennis,0.86,-0.065501549
Eupatorium cannabinum,0.86,-0.065501549
Galinsoga ciliata,0.86,-0.065501549
Gentiana asclepiadea,0.86,-0.065501549
Gentiana asclepiadea,0.86,-0.065501549
Hieracium vulgatum,0.86,-0.065501549
Hieracium vulgatum,0.86,-0.065501549
Hieracium vulgatum,0.86,-0.065501549
Hypochaeris glabra,0.86,-0.065501549
Parnassia palustris,0.86,-0.065501549
Pinguicula vulgaris,0.86,-0.065501549
Sagina apetala,0.86,-0.065501549
Senecio aquaticus,0.86,-0.065501549
Valeriana officinalis,0.86,-0.065501549
Agrostis stolonifera,0.85,-0.070581074
Aster linosyris,0.85,-0.070581074
Betula nana,0.85,-0.070581074
Betula nana,0.85,-0.070581074
Carlina acaulis,0.85,-0.070581074
Clematis alpina,0.85,-0.070581074
Crepis paludosa,0.85,-0.070581074
Eupatorium cannabinum,0.85,-0.070581074
Pinguicula vulgaris,0.85,-0.070581074
Potentilla caulescens,0.85,-0.070581074
Prenanthes purpurea,0.85,-0.070581074
Sagina nodosa,0.85,-0.070581074
Spergularia media,0.85,-0.070581074
Valeriana officinalis,0.85,-0.070581074
Veronica beccabunga,0.85,-0.070581074
Hieracium pilosella,0.845,-0.073143291
Betula nana,0.84,-0.075720714
Blackstonia perfoliata,0.84,-0.075720714
Calamagrostis arundinacea,0.84,-0.075720714
Calamagrostis canescens,0.84,-0.075720714
Crepis paludosa,0.84,-0.075720714
Erica tetralix,0.84,-0.075720714
Gentiana asclepiadea,0.84,-0.075720714
Hieracium umbellatum,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Hypochaeris glabra,0.84,-0.075720714
Leontodon autumnalis,0.84,-0.075720714
Pinguicula vulgaris,0.84,-0.075720714
Pinguicula vulgaris,0.84,-0.075720714
Sagina procumbens,0.84,-0.075720714
Senecio aquaticus,0.84,-0.075720714
Senecio aquaticus,0.84,-0.075720714
Stipa pennata,0.84,-0.075720714
Agrostis stolonifera,0.83,-0.080921908
Arnica montana,0.83,-0.080921908
Betula nana,0.83,-0.080921908
Betula nana,0.83,-0.080921908
Cicerbita alpina,0.83,-0.080921908
Cicerbita alpina,0.83,-0.080921908
Cicerbita alpina,0.83,-0.080921908
Eupatorium cannabinum,0.83,-0.080921908
Gentiana asclepiadea,0.83,-0.080921908
Geum reptans,0.83,-0.080921908
Hieracium vulgatum,0.83,-0.080921908
Hieracium vulgatum,0.83,-0.080921908
Hypochaeris maculata,0.83,-0.080921908
Juncus anceps,0.83,-0.080921908
Juncus capitatus,0.83,-0.080921908
Juncus capitatus,0.83,-0.080921908
Leontodon taraxacoides subsp. taraxacoides,0.83,-0.080921908
Narthecium ossifragum,0.83,-0.080921908
Narthecium ossifragum,0.83,-0.080921908
Oxyria digyna,0.83,-0.080921908
Parnassia palustris,0.83,-0.080921908
Parnassia palustris,0.83,-0.080921908
Parnassia palustris,0.83,-0.080921908
Picris hieracioides,0.83,-0.080921908
Pinguicula vulgaris,0.83,-0.080921908
Pinguicula vulgaris,0.83,-0.080921908
Sagina nodosa,0.83,-0.080921908
Sagina procumbens,0.83,-0.080921908
Senecio aquaticus,0.83,-0.080921908
Senecio aquaticus,0.83,-0.080921908
Senecio inaequidens,0.83,-0.080921908
Solidago virgaurea,0.83,-0.080921908
Spergularia echinosperma,0.83,-0.080921908
Galinsoga ciliata,0.82,-0.086186148
Hieracium vulgatum,0.82,-0.086186148
Hypochoeris radicata,0.82,-0.086186148
Jasione montana,0.82,-0.086186148
Leontodon autumnalis,0.82,-0.086186148
Leontodon hispidus,0.82,-0.086186148
Narthecium ossifragum,0.82,-0.086186148
Parnassia palustris,0.82,-0.086186148
Pinguicula vulgaris,0.82,-0.086186148
Radiola linoides,0.82,-0.086186148
Radiola linoides,0.82,-0.086186148
Sagina nodosa,0.82,-0.086186148
Sagina procumbens,0.82,-0.086186148
Spergularia echinosperma,0.82,-0.086186148
Spergularia media,0.82,-0.086186148
Betula nana,0.81,-0.091514981
Betula nana,0.81,-0.091514981
Betula nana,0.81,-0.091514981
Betula pubescens,0.81,-0.091514981
Carlina acaulis,0.81,-0.091514981
Crepis paludosa,0.81,-0.091514981
Crepis paludosa,0.81,-0.091514981
Crepis paludosa,0.81,-0.091514981
Gentiana asclepiadea,0.81,-0.091514981
Hieracium laevigatum,0.81,-0.091514981
Hieracium umbellatum,0.81,-0.091514981
Humulus lupulus,0.81,-0.091514981
Lactuca virosa,0.81,-0.091514981
Leontodon autumnalis,0.81,-0.091514981
Pinguicula vulgaris,0.81,-0.091514981
Radiola linoides,0.81,-0.091514981
Radiola linoides,0.81,-0.091514981
Radiola linoides,0.81,-0.091514981
Sagina nodosa,0.81,-0.091514981
Sagina nodosa,0.81,-0.091514981
Senecio aquaticus,0.81,-0.091514981
Spergularia echinosperma,0.81,-0.091514981
Tragopogon pratensis s. pratensis,0.81,-0.091514981
Agrostis stolonifera,0.8,-0.096910013
Aster amellus,0.8,-0.096910013
Aster tripolium,0.8,-0.096910013
Betula nana,0.8,-0.096910013
Clematis vitalba,0.8,-0.096910013
Crepis paludosa,0.8,-0.096910013
Gentiana asclepiadea,0.8,-0.096910013
Hieracium lactucella,0.8,-0.096910013
Narthecium ossifragum,0.8,-0.096910013
Oxyria digyna,0.8,-0.096910013
Parnassia palustris,0.8,-0.096910013
Pinguicula vulgaris,0.8,-0.096910013
Solidago virgaurea,0.8,-0.096910013
Betula nana,0.79,-0.102372909
Carduus tenuiflorus,0.79,-0.102372909
Crepis paludosa,0.79,-0.102372909
Eupatorium cannabinum,0.79,-0.102372909
Lactuca virosa,0.79,-0.102372909
Pinguicula vulgaris,0.79,-0.102372909
Senecio aquaticus,0.79,-0.102372909
Senecio aquaticus,0.79,-0.102372909
Solidago gigantea,0.79,-0.102372909
Crepis terglouensis,0.78903,-0.102906484
Holcus mollis,0.7869,-0.104080455
Acer negundo,0.78,-0.107905397
Agrostis stolonifera,0.78,-0.107905397
Aster tripolium,0.78,-0.107905397
Betula pubescens,0.78,-0.107905397
Crepis biennis,0.78,-0.107905397
Drosera rotundifolia,0.78,-0.107905397
Gentiana asclepiadea,0.78,-0.107905397
Hieracium vulgatum,0.78,-0.107905397
Juncus anceps,0.78,-0.107905397
Leontodon taraxacoides subsp. taraxacoides,0.78,-0.107905397
Melica ciliata,0.78,-0.107905397
Parnassia palustris,0.78,-0.107905397
Sagina apetala,0.78,-0.107905397
Senecio aquaticus,0.78,-0.107905397
Senecio aquaticus,0.78,-0.107905397
Solidago virgaurea,0.78,-0.107905397
Sonchus arvensis,0.78,-0.107905397
Trisetum flavescens,0.78,-0.107905397
Agrostis stolonifera,0.77,-0.113509275
Betula nana,0.77,-0.113509275
Betula nana,0.77,-0.113509275
Bidens radiata,0.77,-0.113509275
Calamagrostis canescens,0.77,-0.113509275
Calamagrostis canescens,0.77,-0.113509275
Calamagrostis canescens,0.77,-0.113509275
Erica tetralix,0.77,-0.113509275
Erica tetralix,0.77,-0.113509275
Galinsoga ciliata,0.77,-0.113509275
Hieracium vulgatum,0.77,-0.113509275
Lactuca serriola,0.77,-0.113509275
Leontodon hispidus,0.77,-0.113509275
Pinguicula vulgaris,0.77,-0.113509275
Scorzonera laciniata,0.77,-0.113509275
Senecio aquaticus,0.77,-0.113509275
Solidago virgaurea,0.77,-0.113509275
Chondrilla juncea,0.76,-0.119186408
Herniaria glabra,0.76,-0.119186408
Hypochaeris glabra,0.76,-0.119186408
Hypochoeris radicata,0.76,-0.119186408
Leontodon taraxacoides subsp. taraxacoides,0.76,-0.119186408
Picris hieracioides,0.76,-0.119186408
Picris hieracioides,0.76,-0.119186408
Senecio aquaticus,0.76,-0.119186408
Solidago gigantea,0.76,-0.119186408
Solidago virgaurea,0.76,-0.119186408
Sonchus arvensis,0.76,-0.119186408
Agrostis capillaris,0.75,-0.124938737
Agrostis stolonifera,0.75,-0.124938737
Betula nana,0.75,-0.124938737
Betula nana,0.75,-0.124938737
Betula pubescens,0.75,-0.124938737
Carduus crispus,0.75,-0.124938737
Carduus crispus,0.75,-0.124938737
Cicerbita alpina,0.75,-0.124938737
Euphrasia officinalis,0.75,-0.124938737
Gentiana asclepiadea,0.75,-0.124938737
Gnaphalium luteo-album,0.75,-0.124938737
Hieracium amplexicaule,0.75,-0.124938737
Hieracium laevigatum,0.75,-0.124938737
Hieracium vulgatum,0.75,-0.124938737
Humulus lupulus,0.75,-0.124938737
Narthecium ossifragum,0.75,-0.124938737
Parnassia palustris,0.75,-0.124938737
Picris hieracioides,0.75,-0.124938737
Saussurea alpina,0.75,-0.124938737
Senecio jacobaea,0.75,-0.124938737
Solidago virgaurea,0.75,-0.124938737
Agrostis stolonifera,0.74,-0.13076828
Calamagrostis canescens,0.74,-0.13076828
Galinsoga ciliata,0.74,-0.13076828
Hieracium vulgatum,0.74,-0.13076828
Parnassia palustris,0.74,-0.13076828
Picris hieracioides,0.74,-0.13076828
Scorzonera laciniata,0.74,-0.13076828
Taraxacum species,0.74,-0.13076828
Adenostyles alliariae,0.73,-0.13667714
Calamagrostis canescens,0.73,-0.13667714
Centaurium pulchellum,0.73,-0.13667714
Centranthus ruber,0.73,-0.13667714
Galinsoga ciliata,0.73,-0.13667714
Humulus lupulus,0.73,-0.13667714
Juncus anceps,0.73,-0.13667714
Leontodon autumnalis,0.73,-0.13667714
Narthecium ossifragum,0.73,-0.13667714
Saussurea alpina,0.73,-0.13667714
Solidago virgaurea,0.73,-0.13667714
Tragopogon pratensis,0.73,-0.13667714
Adenostyles leucophylla,0.72133,-0.141866005
Drosera rotundifolia,0.72,-0.142667504
Hieracium amplexicaule,0.72,-0.142667504
Hieracium glaucum,0.72,-0.142667504
Humulus lupulus,0.72,-0.142667504
Jasione montana,0.72,-0.142667504
Leontodon autumnalis,0.72,-0.142667504
Leontodon taraxacoides subsp. taraxacoides,0.72,-0.142667504
Narthecium ossifragum,0.72,-0.142667504
Parnassia palustris,0.72,-0.142667504
Sagina nodosa,0.72,-0.142667504
Senecio aquaticus,0.72,-0.142667504
Tragopogon pratensis,0.72,-0.142667504
Achillea erba-rotta s. moschata,0.71466,-0.145900525
Agrostis stolonifera,0.71,-0.148741651
Aster tripolium,0.71,-0.148741651
Calamagrostis canescens,0.71,-0.148741651
Centranthus ruber,0.71,-0.148741651
Centranthus ruber,0.71,-0.148741651
Hieracium echioides,0.71,-0.148741651
Hypochoeris radicata,0.71,-0.148741651
Narthecium ossifragum,0.71,-0.148741651
Sagina nodosa,0.71,-0.148741651
Solidago virgaurea,0.71,-0.148741651
Vincetoxicum hirundinaria,0.71,-0.148741651
Hieracium echioides,0.7,-0.15490196
Humulus lupulus,0.7,-0.15490196
Hypochoeris radicata,0.7,-0.15490196
Picris echioides,0.7,-0.15490196
Radiola linoides,0.7,-0.15490196
Sagina nodosa,0.7,-0.15490196
Senecio aquaticus,0.7,-0.15490196
Aster tripolium,0.69,-0.161150909
Crepis biennis,0.69,-0.161150909
Crepis biennis,0.69,-0.161150909
Crepis biennis,0.69,-0.161150909
Drosera rotundifolia,0.69,-0.161150909
Gnaphalium luteo-album,0.69,-0.161150909
Hieracium echioides,0.69,-0.161150909
Hieracium laevigatum,0.69,-0.161150909
Humulus lupulus,0.69,-0.161150909
Hypochoeris radicata,0.69,-0.161150909
Leontodon autumnalis,0.69,-0.161150909
Leontodon autumnalis,0.69,-0.161150909
Picris hieracioides,0.69,-0.161150909
Picris hieracioides,0.69,-0.161150909
Solidago virgaurea,0.69,-0.161150909
Tragopogon dubius,0.69,-0.161150909
Aster tripolium,0.68,-0.167491087
Calamagrostis varia,0.68,-0.167491087
Eupatorium cannabinum,0.68,-0.167491087
Eupatorium cannabinum,0.68,-0.167491087
Gentiana asclepiadea,0.68,-0.167491087
Hieracium amplexicaule,0.68,-0.167491087
Hieracium amplexicaule,0.68,-0.167491087
Hieracium umbellatum,0.68,-0.167491087
Hieracium umbellatum,0.68,-0.167491087
Hypochoeris radicata,0.68,-0.167491087
Inula helenium,0.68,-0.167491087
Leontodon autumnalis,0.68,-0.167491087
Leontodon taraxacoides subsp. taraxacoides,0.68,-0.167491087
Narthecium ossifragum,0.68,-0.167491087
Radiola linoides,0.68,-0.167491087
Tragopogon pratensis,0.68,-0.167491087
Erigeron alpinus,0.67206,-0.172591952
Crepis biennis,0.67,-0.173925197
Crepis biennis,0.67,-0.173925197
Crepis biennis,0.67,-0.173925197
Leontodon autumnalis,0.67,-0.173925197
Leontodon taraxacoides subsp. taraxacoides,0.67,-0.173925197
Narthecium ossifragum,0.67,-0.173925197
Picris hieracioides,0.67,-0.173925197
Saussurea alpina,0.67,-0.173925197
Aster tripolium,0.66,-0.180456064
Centaurium pulchellum,0.66,-0.180456064
Cirsium pannonicum,0.66,-0.180456064
Crepis biennis,0.66,-0.180456064
Dryas octopetala,0.66,-0.180456064
Hieracium echioides,0.66,-0.180456064
Hypochoeris radicata,0.66,-0.180456064
Juncus anceps,0.66,-0.180456064
Picris hieracioides,0.66,-0.180456064
Saussurea alpina,0.66,-0.180456064
Senecio aquaticus,0.66,-0.180456064
Senecio aquaticus,0.66,-0.180456064
Senecio inaequidens,0.66,-0.180456064
Senecio incanus,0.66,-0.180456064
Senecio viscosus,0.66,-0.180456064
Taraxacum Sec. Erythrosperma,0.66,-0.180456064
Taraxacum Sec. Ruderalia,0.66,-0.180456064
Betula pubescens,0.65,-0.187086643
Gentiana asclepiadea,0.65,-0.187086643
Hieracium amplexicaule,0.65,-0.187086643
Hieracium amplexicaule,0.65,-0.187086643
Hieracium amplexicaule,0.65,-0.187086643
Hieracium vulgatum,0.65,-0.187086643
Humulus lupulus,0.65,-0.187086643
Inula hirta,0.65,-0.187086643
Leontodon taraxacoides subsp. taraxacoides,0.65,-0.187086643
Leontodon taraxacoides subsp. taraxacoides,0.65,-0.187086643
Narthecium ossifragum,0.65,-0.187086643
Picris hieracioides,0.65,-0.187086643
Saussurea alpina,0.65,-0.187086643
Senecio aquaticus,0.65,-0.187086643
Tragopogon dubius,0.65,-0.187086643
Melica ciliata,0.64835,-0.188190485
Aster tripolium,0.64,-0.193820026
Campanula rapunculoides,0.64,-0.193820026
Chondrilla juncea,0.64,-0.193820026
Cirsium dissectum,0.64,-0.193820026
Hieracium echioides,0.64,-0.193820026
Hieracium umbellatum,0.64,-0.193820026
Humulus lupulus,0.64,-0.193820026
Hypochoeris radicata,0.64,-0.193820026
Leontodon taraxacoides subsp. taraxacoides,0.64,-0.193820026
Picris hieracioides,0.64,-0.193820026
Senecio inaequidens,0.64,-0.193820026
Senecio inaequidens,0.64,-0.193820026
Solidago virgaurea,0.64,-0.193820026
Valeriana dioica,0.64,-0.193820026
Valeriana officinalis,0.64,-0.193820026
Doronicum clusii,0.63028,-0.200466474
Aster amellus,0.63,-0.200659451
Aster tripolium,0.63,-0.200659451
Betula pubescens,0.63,-0.200659451
Betula pubescens,0.63,-0.200659451
Drosera rotundifolia,0.63,-0.200659451
Hieracium piloselloides,0.63,-0.200659451
Hieracium umbellatum,0.63,-0.200659451
Humulus lupulus,0.63,-0.200659451
Narthecium ossifragum,0.63,-0.200659451
Narthecium ossifragum,0.63,-0.200659451
Parnassia palustris,0.63,-0.200659451
Phleum pratense,0.63,-0.200659451
Picris hieracioides,0.63,-0.200659451
Picris hieracioides,0.63,-0.200659451
Saussurea alpina,0.63,-0.200659451
Senecio aquaticus s. barbareifolius,0.63,-0.200659451
Senecio paludosus,0.63,-0.200659451
Senecio viscosus,0.63,-0.200659451
Senecio viscosus,0.63,-0.200659451
Senecio viscosus,0.63,-0.200659451
Taraxacum Sec. Erythrosperma,0.63,-0.200659451
